,id,activity_count_paste,action_time_sum,action_time_mean,word_count_max,text_change_count_tiny_text_changes,cursor_position_mean,distance_of_moved_selection_mean,distance_of_moved_selection_max,size_of_moved_selection_mean,size_of_moved_selection_max,up_time_fraction_of_time_spent_writing,action_time_mean_Input,action_time_mean_Move From,action_time_mean_Nonproduction,action_time_mean_Paste,action_time_mean_Remove/Cut,action_time_mean_Replace,action_time_max_Input,action_time_max_Move From,action_time_max_Nonproduction,action_time_max_Paste,action_time_max_Remove/Cut,action_time_max_Replace,action_time_sum_Input,action_time_sum_Move From,action_time_sum_Nonproduction,action_time_sum_Paste,action_time_sum_Remove/Cut,action_time_sum_Replace,action_time_count_Input,action_time_count_Move From,action_time_count_Nonproduction,action_time_count_Paste,action_time_count_Remove/Cut,action_time_count_Replace,Peak Frequency,Mean Frequency,Median Frequency,Bandwidth,Frequency Skewness,Frequency Kurtosis,Total Energy,Spectral Entropy,Spectral Flatness,Spectral Roll-off,Mean Amplitude,Std Amplitude,Skew Amplitude,Kurtosis Amplitude,score
2246,ea0f84a6,0,177159,74.00125313283208,313,2292,870.1357560568086,0.0,0,0.0,0,0.97777,77.66502220029601,0.0,41.92156862745098,0.0,58.324528301886794,0.0,490.0,0.0,491.0,0.0,489.0,0.0,157427.0,0.0,4276.0,0.0,15456.0,0.0,2027.0,0.0,102.0,0.0,265.0,0.0,0.02799832845800251,0.1568565957753472,0.2503134141245299,0.49937317175094026,3.6903524425163314,18.78454646135718,222146996.0,9.608434110850789,0.6616373348053894,0.33974091099038867,281.93738866945154,325.9646366122492,3.6903524425163314,18.78454646135718,3.5
2247,ea411cc5,0,197238,101.09584828293183,276,1909,815.3362378267556,0.0,0,0.0,0,0.9168766666666667,103.55630630630631,0.0,49.976190476190474,0.0,84.38345864661655,0.0,219.0,0.0,233.0,0.0,508.0,0.0,183916.0,0.0,2099.0,0.0,11223.0,0.0,1776.0,0.0,42.0,0.0,133.0,0.0,0.03230769230769231,0.1573029738295541,0.25025641025641027,0.49897435897435893,5.263569809758706,37.90236913230501,133645876.2002363,9.224833827631343,0.6331792674769566,0.3374358974358974,221.02481882787143,297.25654697419657,5.263569809758706,37.90236913230501,3.0
2248,ea43e32d,0,188656,96.49923273657289,247,1877,708.8086956521739,0.0,0,0.0,0,1.0226755555555556,102.06496660595022,0.0,24.935064935064936,0.0,80.67099567099567,0.0,265.0,0.0,152.0,0.0,144.0,0.0,168101.0,0.0,1920.0,0.0,18635.0,0.0,1647.0,0.0,77.0,0.0,231.0,0.0,0.028659160696008188,0.1508878459524052,0.25025588536335724,0.49897645854657113,4.164278304066318,24.482782414423667,135136001.5786859,9.250652358003263,0.6433544152846391,0.3311156601842375,231.14937316285676,291.5972998801036,4.164278304066318,24.482782414423667,2.5
2249,ea6f3b93,0,301033,87.91851635514018,378,3261,681.9281542056075,0.0,0,0.0,0,0.9951727777777778,94.97622531089978,0.0,59.4601226993865,0.0,60.106261859582546,0.0,242.0,0.0,629.0,0.0,502.0,0.0,259665.0,0.0,9692.0,0.0,31676.0,0.0,2734.0,0.0,163.0,0.0,527.0,0.0,0.028045574057843997,0.16143575791830175,0.25007303534910896,0.49956178790534617,4.500457606146517,33.86898674607721,450407024.0000001,10.15490615811736,0.677114721454633,0.35261466549810105,337.6321891718306,386.3243231092276,4.500457606146517,33.86898674607721,4.5
2250,ea71cc1a,0,233273,121.3068122724909,210,1900,674.7836713468539,0.0,0,0.0,0,0.9946294444444445,94.58550185873607,0.0,2630.478260869565,0.0,70.31818181818181,0.0,440.0,0.0,57630.0,0.0,515.0,0.0,152661.0,0.0,60501.0,0.0,20111.0,0.0,1614.0,0.0,23.0,0.0,286.0,0.0,0.030176899063475548,0.1575944759303396,0.2502601456815817,0.49895941727367327,4.756088087921758,35.74344499749202,141080659.82931045,9.30002074476641,0.6774332055564519,0.34131113423517173,246.56430400357198,293.538863946098,4.756088087921758,35.74344499749202,2.5
2251,ea735e2d,0,270446,79.42613803230543,254,2782,788.5071953010279,0.0,0,0.0,0,0.9853611111111111,84.51242084754018,0.0,60.40930979133226,0.0,81.35390946502058,0.0,1267.0,0.0,843.0,0.0,715.0,0.0,173504.0,0.0,37635.0,0.0,59307.0,0.0,2053.0,0.0,623.0,0.0,729.0,0.0,0.0005875440658049354,0.14788432623372547,0.25,0.49941245593419503,3.776526124745988,18.880791500437933,433638262.6971741,10.046296206609338,0.6408435330771258,0.3337250293772033,315.39103567892084,394.2839915359218,3.776526124745988,18.880791500437933,1.5
2252,ea7c2867,0,123882,68.55672385168788,201,1650,570.0071942446043,0.0,0,0.0,0,1.324538888888889,70.11842105263158,0.0,54.5796178343949,0.0,68.2621359223301,0.0,248.0,0.0,494.0,0.0,138.0,0.0,101251.0,0.0,8569.0,0.0,14062.0,0.0,1444.0,0.0,157.0,0.0,206.0,0.0,0.026578073089700997,0.15495989644906868,0.2502768549280177,0.4988925802879291,4.150560810584467,26.50436207319559,127861992.60864007,9.180625746213227,0.6579905493575134,0.33942414174972313,241.10602834089138,289.17426436207,4.150560810584467,26.50436207319559,3.0
2253,ea95de7c,0,460144,75.45818301082322,419,5431,1232.2377828796327,0.0,0,0.0,0,1.0001222222222221,79.61310063463281,0.0,67.88170347003154,0.0,62.57253384912959,64.11111111111111,225.0,0.0,675.0,0.0,517.0,110.0,351253.0,0.0,43037.0,0.0,64700.0,1154.0,4412.0,0.0,634.0,0.0,1034.0,18.0,0.0193537805478104,0.15419114480148455,0.2501230113170412,0.4997539773659176,2.9929220643980474,11.708892044161516,1365381680.0,10.967724232343622,0.6585110993599892,0.33869115958668194,448.5233039841506,496.77632245261594,2.9929220643980474,11.708892044161516,3.5
2254,eac07dd0,0,215653,65.92876796086824,388,3236,997.9993885661877,0.0,0,0.0,0,0.9939044444444445,64.81335807050093,0.0,12.4,0.0,74.94824399260628,0.0,177.0,0.0,84.0,0.0,502.0,0.0,174672.0,0.0,434.0,0.0,40547.0,0.0,2695.0,0.0,35.0,0.0,541.0,0.0,0.03241590214067278,0.15525041160808595,0.25015290519877675,0.49938837920489293,4.320644626880936,28.41485881245394,401448181.37894493,10.02757026680397,0.656317528561085,0.3406727828746177,313.99777786710445,383.52277249710033,4.320644626880936,28.41485881245394,3.5
2255,eac9e436,0,524585,70.46138347884487,823,6815,1950.3031564808596,0.0,0,0.0,0,1.0280666666666667,66.71445163431225,0.0,113.49838187702265,0.0,65.44375,0.0,144.0,0.0,1783.0,0.0,515.0,0.0,402088.0,0.0,70142.0,0.0,52355.0,0.0,6027.0,0.0,618.0,0.0,800.0,0.0,0.031166039763567976,0.1600177421750808,0.25,0.49973132724341757,4.467957175102243,31.351766700446525,2088863064.8107657,11.242238156170966,0.6645230560579511,0.3433637829124127,481.960139550225,573.6600446592395,4.467957175102243,31.351766700446525,5.5
2256,eaed1826,0,275366,82.89163154726069,301,3185,769.3850090307044,0.0,0,0.0,0,0.9949483333333333,91.68869849041208,0.0,27.888059701492537,0.0,63.521088435374146,106.0,245.0,0.0,2458.0,0.0,514.0,140.0,224729.0,0.0,3737.0,0.0,46688.0,212.0,2451.0,0.0,134.0,0.0,735.0,2.0,0.02740138512496236,0.15459767865214355,0.25022583559168926,0.49954832881662153,3.4800524912610116,16.93239166425208,448493834.00000006,10.077488844197308,0.652442988991784,0.336645588678109,341.7653892293033,391.62919599881434,3.4800524912610116,16.93239166425208,4.0
2257,eb5b8e69,0,216189,74.16432246998285,320,2772,940.6195540308748,0.0,0,0.0,0,0.9537227777777778,72.90577507598785,0.0,155.60283687943263,0.0,55.80383795309169,87.5,208.0,0.0,1978.0,0.0,519.0,99.0,167902.0,0.0,21940.0,0.0,26172.0,175.0,2303.0,0.0,141.0,0.0,469.0,2.0,0.031914893617021274,0.16493123514734268,0.25017158544955387,0.49931365820178447,3.986425931319595,22.98629062408323,324039638.1500577,9.94869669596531,0.6913585434865546,0.35929993136582017,315.91075800981486,350.36422406589577,3.986425931319595,22.98629062408323,3.0
2258,eb5d1609,0,265888,103.09732454439705,357,2297,797.3629313687476,0.0,0,0.0,0,0.9991322222222222,110.38395823445657,0.0,83.22142857142858,0.0,51.77894736842105,84.5,286.0,0.0,1767.0,0.0,113.0,100.0,232579.0,0.0,23302.0,0.0,9838.0,169.0,2107.0,0.0,280.0,0.0,190.0,2.0,0.031419705197827774,0.16546213548242822,0.25019394879751744,0.4992242048099301,4.181301263393384,26.997632470884135,249742600.5568568,9.759748955101495,0.6858824299642967,0.356477889837083,292.18908347957824,329.4314406507021,4.181301263393384,26.997632470884135,4.0
2259,eb7992ef,0,133294,73.68380320619127,239,1760,740.3582089552239,0.0,0,0.0,0,0.8018122222222223,73.36725663716814,0.0,62.02040816326531,0.0,79.70786516853933,0.0,198.0,0.0,417.0,0.0,500.0,0.0,116067.0,0.0,3039.0,0.0,14188.0,0.0,1582.0,0.0,49.0,0.0,178.0,0.0,0.0293141592920354,0.16065044568702921,0.25,0.4988938053097345,5.076845534125534,41.070873597863255,119135989.29813966,9.191216092885293,0.6616907032086434,0.3396017699115044,229.82735368819306,281.2702089850734,5.076845534125534,41.070873597863255,3.0
2260,eb968f4a,0,399923,131.20833333333334,365,2995,764.7093175853018,0.0,0,0.0,0,0.9300427777777778,143.1085055643879,0.0,82.94339622641509,0.0,74.04175365344467,0.0,351.0,0.0,226.0,0.0,502.0,0.0,360061.0,0.0,4396.0,0.0,35466.0,0.0,2516.0,0.0,53.0,0.0,479.0,0.0,0.030193633081719722,0.15594039102136933,0.25008204791598293,0.49950771250410236,4.028683349105442,23.106668495578546,357047936.0,9.924991855073031,0.6562868013419668,0.34296028880866425,307.4623791025349,374.0376160590724,4.028683349105442,23.106668495578546,3.5
2261,eba9ed17,0,447473,99.83779562695226,393,4249,1094.1146809460063,0.0,0,0.0,0,1.158533888888889,106.42307692307692,0.0,108.14666666666666,0.0,55.45128205128205,92.33333333333333,258.0,0.0,3652.0,0.0,515.0,154.0,390147.0,0.0,24333.0,0.0,32439.0,554.0,3666.0,0.0,225.0,0.0,585.0,6.0,0.029680874804731087,0.1607865691014748,0.250167373354162,0.49966525329167594,4.61135478557117,34.93206398492893,776496219.9999999,10.523390306572054,0.672066461287123,0.34657442535148403,380.3408215027479,449.4340415599385,4.61135478557117,34.93206398492893,3.0
2262,ebd38edc,0,393507,112.78503869303525,396,2945,1001.1281169389509,0.0,0,0.0,0,0.9062161111111111,122.59819227608874,0.0,85.12407407407407,0.0,95.41828793774319,91.0,344.0,0.0,7419.0,0.0,528.0,91.0,298404.0,0.0,45967.0,0.0,49045.0,91.0,2434.0,0.0,540.0,0.0,514.0,1.0,0.02952981651376147,0.1518096579763478,0.25,0.4994266055045872,4.024403695249643,26.184237719921473,476841620.6191647,10.105831792505976,0.6441207553769803,0.33772935779816515,332.17173604711905,404.026193145248,4.024403695249643,26.184237719921473,3.0
2263,ebe17e7d,0,423979,115.58860414394765,526,3452,1583.9141221374045,0.0,0,0.0,0,1.018096111111111,123.3784438389343,0.0,12.66822429906542,0.0,89.73825503355705,189.0,317.0,0.0,1313.0,0.0,511.0,240.0,407519.0,0.0,2711.0,0.0,13371.0,378.0,3303.0,0.0,214.0,0.0,149.0,2.0,0.031633487864739566,0.15420466609102193,0.2500681756203981,0.49959094627761114,4.964542296433687,34.98252457611196,513024860.99999994,10.126173404098793,0.6341739178340599,0.3359694573220616,316.324256168893,424.0537643669288,4.964542296433687,34.98252457611196,4.5
2264,ebf6d57e,0,235475,87.76556093924711,232,2381,750.6131196421916,0.0,0,0.0,0,1.0022072222222222,92.05260640841702,0.0,31.914675767918087,0.0,112.77241379310345,104.22222222222223,506.0,0.0,2674.0,0.0,500.0,121.0,192482.0,0.0,9351.0,0.0,32704.0,938.0,2091.0,0.0,293.0,0.0,290.0,9.0,0.03281133482475764,0.15805448468110628,0.250186428038777,0.49925428784489184,3.4483033769569507,17.050662988620473,256806650.77259412,9.780977052249849,0.664569377080802,0.3448918717375093,289.664011825711,328.24002583618653,3.4483033769569507,17.050662988620473,2.5
2265,ec0efc3e,0,273659,121.62622222222222,282,2162,880.5697777777777,0.0,0,0.0,0,0.9940455555555555,118.5317297850563,0.0,265.9268292682927,0.0,94.16666666666667,116.75,216.0,0.0,6749.0,0.0,516.0,130.0,231611.0,0.0,21806.0,0.0,19775.0,467.0,1954.0,0.0,82.0,0.0,210.0,4.0,0.03468208092485549,0.15706283641513996,0.25033348154735435,0.49933303690529124,3.791432510141962,19.754588881198046,188435289.99999997,9.486451684191112,0.6503997802143736,0.3361493997332148,261.9638156804151,314.67763573902073,3.791432510141962,19.754588881198046,3.0
2266,ec1bfe78,0,204388,89.25240174672489,285,1989,786.1209606986899,0.0,0,0.0,0,0.9951866666666667,93.66461020751542,0.0,76.14617940199335,0.0,70.2135922330097,0.0,247.0,0.0,467.0,0.0,126.0,0.0,167004.0,0.0,22920.0,0.0,14464.0,0.0,1783.0,0.0,301.0,0.0,206.0,0.0,0.027522935779816515,0.15929103723892357,0.2503276539973788,0.49934469200524245,3.630791460186908,18.79457536367425,192000948.0,9.5548390479615,0.672344735294419,0.34949759720401924,269.02109182603573,308.9670672680571,3.630791460186908,18.79457536367425,2.5
2267,ec234dba,0,263329,94.92754145638068,257,2665,815.4841384282624,0.0,0,0.0,0,1.0038033333333334,99.26441351888668,0.0,38.74074074074074,0.0,90.84532924961715,103.0,452.0,0.0,276.0,0.0,505.0,103.0,199720.0,0.0,4184.0,0.0,59322.0,103.0,2012.0,0.0,108.0,0.0,653.0,1.0,0.025604038946988823,0.14704696963974118,0.25027046520014423,0.49945906959971154,3.718678883004869,20.577953447825504,275139568.0,9.760653829386394,0.6364858541578851,0.3263613415073927,282.58825330470785,344.4666542926776,3.718678883004869,20.577953447825504,2.5
2268,ec324099,0,530738,121.75682495985318,585,4168,1553.831383344804,0.0,0,0.0,0,1.0048144444444445,126.74284978098429,0.0,56.7379679144385,0.0,97.04861111111111,96.33333333333333,297.0,0.0,699.0,0.0,537.0,132.0,491889.0,0.0,10610.0,0.0,27950.0,289.0,3881.0,0.0,187.0,0.0,288.0,3.0,0.027765029830197338,0.1594419744246074,0.25011473152822394,0.4995410738871042,4.513801358311765,30.310952909395937,701696104.8602345,10.452105639619734,0.6637189185819488,0.3455713630105553,358.96660615799607,439.6788553037988,4.513801358311765,30.310952909395937,4.0
2269,ec339aeb,0,224186,129.5872832369942,249,1668,702.1236994219653,0.0,0,0.0,0,0.9944983333333334,134.81608391608393,0.0,139.45762711864407,0.0,96.54583333333333,0.0,284.0,0.0,5320.0,0.0,501.0,0.0,192787.0,0.0,8228.0,0.0,23171.0,0.0,1430.0,0.0,59.0,0.0,240.0,1.0,0.031231925968768073,0.15831779771412507,0.2504337767495662,0.4991324465008675,6.058896845499782,60.4115081020596,107381602.00000001,9.09282921780332,0.6486332023426614,0.34123770965876227,215.68347030318523,278.86359068915596,6.058896845499782,60.4115081020596,2.5
2270,ec816a28,0,497830,138.82598996095928,564,3425,1634.994422755159,0.0,0,0.0,0,0.97495,145.26350540216086,0.0,15.093167701863354,0.0,122.38709677419355,0.0,355.0,0.0,498.0,0.0,459.0,0.0,484018.0,0.0,2430.0,0.0,11382.0,0.0,3332.0,0.0,161.0,0.0,93.0,0.0,0.033193863319386334,0.16695576837169282,0.2502092050209205,0.499581589958159,6.665388573835371,60.70474252973274,479908350.0000001,10.080981256792105,0.642462271691523,0.3528591352859135,292.34738065916355,427.01171869827493,6.665388573835371,60.70474252973274,5.0
2271,ec9a3e6d,1,632904,111.87979494431677,466,5490,1068.7528725472866,0.0,0,0.0,0,0.9870611111111111,126.79344494223061,0.0,64.37037037037037,90.0,67.4176,127.66666666666667,270.0,0.0,2094.0,90.0,513.0,149.0,537731.0,0.0,10428.0,90.0,84272.0,383.0,4241.0,0.0,162.0,1.0,1250.0,3.0,0.03288543140028289,0.15893770611379127,0.25,0.49964639321074966,3.813680921590032,20.71066213699072,1221696842.9928367,10.854273749839617,0.6687020217935735,0.34512022630834516,429.0396380860893,498.07439134407156,3.813680921590032,20.71066213699072,3.5
2272,ecafe4d8,0,141630,60.55151774262505,210,1985,660.9337323642583,0.0,0,0.0,0,1.0159233333333333,70.91502463054188,0.0,7.325779036827195,0.0,65.34626038781164,288.0,950.0,0.0,242.0,0.0,506.0,288.0,115166.0,0.0,2586.0,0.0,23590.0,288.0,1624.0,0.0,353.0,0.0,361.0,1.0,0.02352437981180496,0.1478518857687258,0.2502138579982891,0.4991445680068434,3.3082810777463085,13.080521510362821,208778045.41796967,9.531046124080005,0.6455897836617928,0.32934131736526945,270.71579283763367,324.74803473581227,3.3082810777463085,13.080521510362821,3.0
2273,ecb4af9f,0,410715,91.73888764797856,723,4361,1657.825552825553,0.0,0,0.0,0,0.9980183333333333,94.53734882617975,0.0,33.172413793103445,0.0,56.96527777777778,0.0,227.0,0.0,217.0,0.0,110.0,0.0,398664.0,0.0,3848.0,0.0,8203.0,0.0,4217.0,0.0,116.0,0.0,144.0,0.0,0.030831099195710455,0.16644312010064924,0.25,0.49955317247542447,6.627862988510824,66.95505791850343,739165797.1792132,10.465520379691133,0.6657634678840314,0.35500446827524573,341.3479503023331,462.5028045610272,6.627862988510824,66.95505791850343,3.0
2274,ece37736,0,162278,94.12877030162413,238,1673,716.2865429234339,0.0,0,0.0,0,0.9913144444444445,96.20627802690584,0.0,90.6470588235294,0.0,66.75892857142857,0.0,207.0,0.0,611.0,0.0,514.0,0.0,150178.0,0.0,4623.0,0.0,7477.0,0.0,1561.0,0.0,51.0,0.0,112.0,0.0,0.030179918746372606,0.1673941624755483,0.2501450957632037,0.4991294254207777,6.843102663032481,71.87671617078507,113877245.99999999,9.131739317591109,0.6834199321665498,0.3546140452698781,221.77015033681158,288.2353381799073,6.843102663032481,71.87671617078507,4.0
2275,ed172a79,0,308770,112.9784120014636,267,2642,736.9630442736919,0.0,0,0.0,0,1.006073888888889,114.04336043360433,0.0,344.4512195121951,0.0,63.2093023255814,121.85714285714286,425.0,0.0,4162.0,0.0,539.0,163.0,252492.0,0.0,28245.0,0.0,27180.0,853.0,2214.0,0.0,82.0,0.0,430.0,7.0,0.030380673499267936,0.15713641197557263,0.25,0.49926793557833093,4.1839283975333705,29.470511972909314,286321547.51206625,9.805461387773377,0.6627270427936589,0.3389458272327965,299.41944462678896,346.5651044841365,4.1839283975333705,29.470511972909314,3.0
2276,ed3202cf,0,441830,127.21854304635761,474,3399,1207.879642959977,0.0,0,0.0,0,1.0439083333333334,133.79178981937602,0.0,4.378378378378378,0.0,96.35593220338983,0.0,398.0,0.0,153.0,0.0,502.0,0.0,407396.0,0.0,324.0,0.0,34110.0,0.0,3045.0,0.0,74.0,0.0,354.0,0.0,0.03052995391705069,0.15955141007191118,0.25,0.49942396313364057,4.897820178327797,36.111989453430134,456014239.6609705,10.11550148207738,0.6596500646988065,0.34735023041474655,320.40848846813753,400.2134621770588,4.897820178327797,36.111989453430134,4.5
2277,ed51c841,0,295453,92.24258507649078,301,3066,949.2482048079925,0.0,0,0.0,0,0.9985161111111112,97.26518642647675,0.0,21.204379562043794,0.0,88.91899852724595,0.0,278.0,0.0,515.0,0.0,516.0,0.0,232172.0,0.0,2905.0,0.0,60376.0,0.0,2387.0,0.0,137.0,0.0,679.0,0.0,0.03216739537788882,0.15002151004844277,0.25015615240474703,0.49937539038101186,3.020268854533104,11.505638565960469,416055137.2708336,10.014287774640133,0.6515223743210722,0.3322923173016864,336.49930092951485,383.14838022392684,3.020268854533104,11.505638565960469,3.5
2278,ed8734dd,3,386044,63.90398940572753,303,5822,807.1433537493792,0.0,0,0.0,0,0.9943866666666666,65.67079207920793,0.0,143.15384615384616,51.0,51.32552954292085,65.33333333333333,208.0,0.0,5185.0,80.0,510.0,112.0,265310.0,0.0,27915.0,153.0,92078.0,588.0,4040.0,0.0,195.0,3.0,1794.0,9.0,0.022350993377483443,0.15940750043146587,0.25,0.4996688741721854,3.4006593545959714,13.915891121649153,1354556371.5470507,10.922012279761375,0.6620952414809562,0.3695364238410596,431.2403126447143,512.5514229801046,3.4006593545959714,13.915891121649153,3.5
2279,ed9933ce,0,160891,90.08454647256438,204,1492,519.1780515117581,0.0,0,0.0,0,0.9932905555555556,94.31052631578947,0.0,75.4625850340136,0.0,81.92592592592592,0.0,385.0,0.0,525.0,0.0,510.0,0.0,125433.0,0.0,22186.0,0.0,13272.0,0.0,1330.0,0.0,294.0,0.0,162.0,0.0,0.02857142857142857,0.154117482300505,0.2504201680672269,0.49915966386554617,3.975723341047549,21.255382607685466,132369413.99999999,9.148670680097322,0.6507225688587749,0.3394957983193277,243.89636491733066,298.1790858125142,3.975723341047549,21.255382607685466,2.0
2280,edc6ce98,0,266244,164.85696594427245,212,1461,665.7256965944273,0.0,0,0.0,0,0.8976361111111111,182.3674655047204,0.0,22.714285714285715,0.0,138.4047619047619,0.0,1639.0,0.0,199.0,0.0,218.0,0.0,251120.0,0.0,3498.0,0.0,11626.0,0.0,1377.0,0.0,154.0,0.0,84.0,0.0,0.031598513011152414,0.1561139448519723,0.2503097893432466,0.4987608426270136,4.718212272808952,38.841249243146564,96527899.91615093,9.027249850429895,0.6582424829021443,0.34014869888475835,221.80197673128686,265.6417616736494,4.718212272808952,38.841249243146564,1.0
2281,edd55568,0,530696,149.99886941775014,480,3448,1212.472018089316,0.0,0,0.0,0,0.9807383333333334,148.5697601010101,0.0,376.4367816091954,0.0,96.07446808510639,184.0,460.0,0.0,5604.0,0.0,503.0,184.0,470669.0,0.0,32750.0,0.0,27093.0,184.0,3168.0,0.0,87.0,0.0,282.0,1.0,0.03138252756573367,0.15998345459421828,0.25021204410517384,0.4995759117896522,5.053245951701422,38.59161451280478,459066203.99999994,10.14910657013131,0.6586951476444052,0.3483177834322872,319.1384050437011,397.2448976927264,5.053245951701422,38.59161451280478,4.5
2282,ede8940b,0,672090,116.01760745727603,702,5460,2033.474883480062,0.0,0,0.0,0,1.0035872222222222,125.70151451409339,0.0,4.0120845921450154,0.0,103.24645892351275,142.5,311.0,0.0,155.0,0.0,501.0,145.0,597585.0,0.0,1328.0,0.0,72892.0,285.0,4754.0,0.0,331.0,0.0,706.0,2.0,0.026243093922651933,0.15092379943245754,0.25,0.49965469613259667,3.6397813664648786,18.292183670523315,1279646858.156965,10.842644774051461,0.6477200624208573,0.3354627071823204,424.7844165653178,511.4468101049869,3.6397813664648786,18.292183670523315,5.5
2283,ee11b25c,0,412875,91.9134016028495,228,4260,1163.0612199465718,0.0,0,0.0,0,1.0116422222222223,97.40279241306638,0.0,52.82532751091703,0.0,66.39914163090128,95.0,506.0,0.0,284.0,0.0,212.0,95.0,369741.0,0.0,12097.0,0.0,30942.0,95.0,3796.0,0.0,229.0,0.0,466.0,1.0,0.033400133600534405,0.1555200872349178,0.2500556668893342,0.49966599866399464,4.141045909437508,23.52358587479749,752543536.9999999,10.43226935686312,0.6298240506211883,0.33533734134936544,356.86988462257324,455.9085301892912,4.141045909437508,23.52358587479749,2.5
2284,ee1a9853,0,479875,116.75790754257908,552,4000,1294.7099756690998,0.0,0,0.0,0,0.9896611111111111,122.1679709334824,0.0,143.87155963302752,0.0,63.834123222748815,138.0,332.0,0.0,2014.0,0.0,506.0,138.0,437117.0,0.0,15682.0,0.0,26938.0,138.0,3578.0,0.0,109.0,0.0,422.0,1.0,0.027743976636651253,0.15282661245332166,0.2501825261620832,0.4996349476758335,3.9477890191929315,22.914180328735824,635893285.9999999,10.346100369672797,0.6383412098586555,0.3324409832075931,354.5256748305274,428.8348388500727,3.9477890191929315,22.914180328735824,5.0
2285,ee2a0546,0,578821,136.25729755178907,593,4128,1682.4317325800378,0.0,0,0.0,0,1.010235,142.1732634338139,0.0,86.30172413793103,0.0,82.6741214057508,135.5,364.0,0.0,2980.0,0.0,512.0,167.0,542391.0,0.0,10011.0,0.0,25877.0,542.0,3815.0,0.0,116.0,0.0,313.0,4.0,0.032022604191193786,0.15529876774067403,0.2500588650812338,0.4996468095125971,4.531876238962252,31.10048452936433,671756756.0,10.37624841578375,0.6433407356809178,0.3367082646574052,349.1246076911512,441.05627807441084,4.531876238962252,31.10048452936433,5.0
2286,ee34c541,0,227497,109.79584942084942,246,1933,685.2031853281853,0.0,0,0.0,0,1.1575033333333333,114.43806104129264,0.0,120.20143884892086,0.0,74.66793893129771,0.0,344.0,0.0,5622.0,0.0,294.0,0.0,191226.0,0.0,16708.0,0.0,19563.0,0.0,1671.0,0.0,139.0,0.0,262.0,0.0,0.024625784645098986,0.16066991273614567,0.2501207146306132,0.49927571221632056,4.117314543453836,25.87707122305466,161694195.0,9.412434300556757,0.6789426489523107,0.3544181554804442,256.6705523476134,300.5769500808235,4.117314543453836,25.87707122305466,3.5
2287,ee4a8e44,0,525776,84.13762201952312,829,5643,1984.0806529044646,0.0,0,0.0,0,1.0085816666666667,91.47597078046905,0.0,25.287128712871286,0.0,78.44444444444444,0.0,330.0,0.0,505.0,0.0,507.0,0.0,475858.0,0.0,15324.0,0.0,34594.0,0.0,5202.0,0.0,606.0,0.0,441.0,0.0,0.029129321382842507,0.15319864982226405,0.25,0.4996798975672215,4.698041867251407,34.86991697184404,1442836217.3211155,10.951187108020068,0.6525537499148503,0.3361075544174136,425.1385816888008,530.339945691666,4.698041867251407,34.86991697184404,4.0
2288,ee5110f5,0,352750,127.66920014477017,225,2694,561.1172638436482,0.0,0,0.0,0,0.9946811111111111,142.81968031968032,0.0,44.42028985507246,0.0,92.13872832369943,0.0,310.0,0.0,503.0,0.0,609.0,0.0,285925.0,0.0,3065.0,0.0,63760.0,0.0,2002.0,0.0,69.0,0.0,692.0,0.0,0.028964518464880518,0.1530496566388287,0.2501810282404055,0.49927588703837794,3.6779152493742377,22.4704674756816,298553141.53415096,9.809175265465257,0.6567054161751208,0.333091962346126,305.66639470694497,350.5865247425028,3.6779152493742377,22.4704674756816,3.5
2289,ee5ecc19,1,250515,110.65150176678445,298,2184,751.0022084805654,0.0,0,0.0,0,0.9899505555555556,114.28238341968913,0.0,149.14473684210526,223.0,71.56420233463035,0.0,256.0,0.0,1258.0,223.0,504.0,0.0,220565.0,0.0,11335.0,223.0,18392.0,0.0,1930.0,0.0,76.0,1.0,257.0,0.0,0.03225806451612903,0.15955380526024998,0.25011047282368537,0.4993371630578878,4.196637502747511,27.429970109595512,195802266.99999988,9.529098898338631,0.6607293795040723,0.34290764471939905,270.4441779507479,316.2010164044891,4.196637502747511,27.429970109595512,4.0
2290,ee73809c,0,153536,96.62429200755192,243,1519,668.0616740088105,0.0,0,0.0,0,0.9798077777777778,100.70596298834819,0.0,36.08571428571429,0.0,68.0,0.0,269.0,0.0,110.0,0.0,500.0,0.0,146930.0,0.0,2526.0,0.0,4080.0,0.0,1459.0,0.0,70.0,0.0,60.0,0.0,0.03400503778337531,0.16254506704553376,0.25,0.49874055415617125,5.327788642721364,38.06194255884789,94073176.27454676,8.912678881375143,0.6402907829347764,0.3526448362720403,201.88580517794654,279.05483322416967,5.327788642721364,38.06194255884789,2.0
2291,ee80edbb,0,600382,95.52617342879873,860,6088,2254.8066825775654,0.0,0,0.0,0,0.980115,99.94859985261607,0.0,73.9627659574468,0.0,65.25037707390649,115.83333333333333,606.0,0.0,2143.0,0.0,120.0,125.0,542521.0,0.0,13905.0,0.0,43261.0,695.0,5428.0,0.0,188.0,0.0,663.0,6.0,0.028325907065563333,0.15562021531451484,0.24999999999999997,0.49968173138128574,3.988096355433895,24.013102976784285,1483707626.8501463,10.998442590260055,0.6607887179129269,0.3387969446212603,446.574838485536,522.4354797382665,3.988096355433895,24.013102976784285,4.0
