id,activity_0_cnt,activity_1_cnt,activity_2_cnt,activity_3_cnt,activity_4_cnt,text_change_0_cnt,text_change_1_cnt,text_change_2_cnt,text_change_3_cnt,text_change_4_cnt,text_change_5_cnt,text_change_6_cnt,text_change_7_cnt,text_change_8_cnt,text_change_9_cnt,text_change_10_cnt,text_change_11_cnt,text_change_12_cnt,text_change_13_cnt,down_event_0_cnt,down_event_1_cnt,down_event_2_cnt,down_event_3_cnt,down_event_4_cnt,down_event_5_cnt,down_event_6_cnt,down_event_7_cnt,down_event_8_cnt,down_event_9_cnt,down_event_10_cnt,down_event_11_cnt,down_event_12_cnt,down_event_13_cnt,down_event_14_cnt,down_event_15_cnt,up_event_0_cnt,up_event_1_cnt,up_event_2_cnt,up_event_3_cnt,up_event_4_cnt,up_event_5_cnt,up_event_6_cnt,up_event_7_cnt,up_event_8_cnt,up_event_9_cnt,up_event_10_cnt,up_event_11_cnt,up_event_12_cnt,up_event_13_cnt,up_event_14_cnt,up_event_15_cnt,input_word_count,input_word_length_mean,input_word_length_max,input_word_length_std,input_word_length_median,input_word_length_skew,action_time_sum,down_time_mean,up_time_mean,action_time_mean,cursor_position_mean,word_count_mean,down_time_std,up_time_std,action_time_std,cursor_position_std,word_count_std,down_time_median,up_time_median,action_time_median,cursor_position_median,word_count_median,down_time_min,up_time_min,action_time_min,cursor_position_min,word_count_min,down_time_max,up_time_max,action_time_max,cursor_position_max,word_count_max,down_time_quantile,up_time_quantile,action_time_quantile,cursor_position_quantile,word_count_quantile,activity,down_event,up_event,text_change,inter_key_largest_lantency,inter_key_median_lantency,mean_pause_time,std_pause_time,total_pause_time,pauses_half_sec,pauses_1_sec,pauses_1_half_sec,pauses_2_sec,pauses_3_sec,P-bursts_mean,P-bursts_std,P-bursts_count,P-bursts_median,P-bursts_max,P-bursts_first,P-bursts_last,R-bursts_mean,R-bursts_std,R-bursts_median,R-bursts_max,R-bursts_first,R-bursts_last,word_len_count,word_len_mean,word_len_min,word_len_max,word_len_first,word_len_last,word_len_q1,word_len_median,word_len_q3,word_len_sum,sent_count,sent_len_mean,sent_len_min,sent_len_max,sent_len_first,sent_len_last,sent_len_q1,sent_len_median,sent_len_q3,sent_len_sum,sent_word_count_mean,sent_word_count_min,sent_word_count_max,sent_word_count_first,sent_word_count_last,sent_word_count_q1,sent_word_count_median,sent_word_count_q3,sent_word_count_sum,paragraph_count,paragraph_len_mean,paragraph_len_min,paragraph_len_max,paragraph_len_first,paragraph_len_last,paragraph_len_q1,paragraph_len_median,paragraph_len_q3,paragraph_len_sum,paragraph_word_count_mean,paragraph_word_count_min,paragraph_word_count_max,paragraph_word_count_first,paragraph_word_count_last,paragraph_word_count_q1,paragraph_word_count_median,paragraph_word_count_q3,paragraph_word_count_sum,keys_per_second,product_to_keys,score
00e713bd,3946,530,87,2,0,3646,746,18,24,14,9,0,5,6,0,2,0,0,0,3212,663,530,66,0,21,0,18,20,0,0,10,0,8,0,0,3211,663,530,66,0,21,0,18,20,0,0,10,0,8,0,0,727,5.015130674002751,20,3.2261895884740714,4.0,1.610005724953059,430511,777464.0354874042,777558.3423877327,94.30690032858708,1580.4486308871851,274.4635268346112,364718.7523664369,364717.90838114335,47.01093312857729,1045.5968202924091,167.90792099736896,806963.0,807053.0,91.0,1593.0,264.0,820,925,0,0,0,1749055,1749111,938,3396,574,806963.0,807053.0,91.0,1593.0,264.0,4,16,17,16,88.19,0.058,0.18333534405719262,1.5672597651053584,820.6089999999941,95,40,18,22,32,90.38888888888889,152.9169729916559,54,52.5,1014,1014,69,5.520833333333333,8.051125016734478,3.0,61.0,3.0,3.0,580,4.813793103448276,1,14,3,11,3.0,4.0,6.0,2792,22,152.27272727272728,32,366,108,234,109.75,135.5,185.75,3350,26.363636363636363,5,65,17,42,20.0,23.5,30.5,580,4,847.5,235,1252,760,235,628.75,951.5,1170.25,3390,145.0,42,216,130,42,108.0,161.0,198.0,580,2.5602145180636406,0.7587131367292225,4.5
00f0737e,1780,237,398,1,0,1644,317,21,9,15,2,0,0,1,0,0,2,2,2,1446,284,232,244,31,5,61,21,8,25,17,15,0,2,5,0,1446,284,232,244,31,5,61,21,8,25,17,15,0,2,5,0,307,5.355048859934853,29,3.7094384740012845,4.0,2.3345421413904712,316876,603517.3120860927,603648.469370861,131.15728476821192,732.5620860927153,119.69205298013244,401106.7763018859,401114.3629323395,81.29178646901703,473.03560753794625,79.70792149098439,586520.5,586564.0,136.0,745.5,119.0,53017,53249,0,0,0,1833682,1833804,930,1537,252,586622.0,586673.0,136.0,746.0,119.0,4,22,22,13,26.666,0.108,0.3268403569657911,0.966383238569034,659.2370000000006,157,79,34,16,25,60.26829268292683,87.45199379952521,41,33.0,543,543,13,2.443298969072165,2.0205665055712534,2.0,13.0,1.0,1.0,260,4.8076923076923075,1,16,6,10,3.0,4.0,6.0,1250,22,67.5,1,181,59,69,43.0,58.5,84.0,1485,11.681818181818182,1,31,8,12,7.0,8.0,14.5,257,8,190.375,10,448,60,300,11.75,159.5,330.75,1523,32.375,1,77,8,50,1.0,27.0,56.25,259,1.1326452854833284,0.7625185919682697,2.5
00f8e84c,3182,62,477,0,0,2574,592,29,27,14,6,0,1,1,0,0,0,0,0,2529,582,62,451,0,26,0,25,26,0,0,12,0,6,0,0,2529,582,62,451,0,26,0,25,26,0,0,12,0,6,0,0,593,4.340640809443507,15,2.3443774208850203,4.0,1.2459369068834747,306724,950845.8938457404,950928.324375168,82.43052942757323,1505.1233539371137,281.27438860521363,462051.83690209454,462051.0430190159,43.591845604279875,889.8386168743125,168.11624310586603,901318.0,901318.0,80.0,1521.0,279.0,4663,4778,0,0,0,1773898,1773964,259,3118,573,901318.0,901318.0,80.0,1521.0,279.0,3,11,11,9,48.35,0.1565,0.35522441430332996,1.2417426760237564,1152.3480000000025,128,49,25,40,58,40.12820512820513,47.64652287618837,78,22.0,232,32,23,2.9523809523809526,2.906478805637338,2.0,13.0,1.0,4.0,576,4.368055555555555,1,15,5,11,3.0,4.0,5.0,2516,20,153.6,28,420,204,111,75.75,110.0,235.5,3072,28.8,6,79,35,21,13.75,21.0,45.25,576,5,622.0,267,965,267,707,489.0,682.0,707.0,3110,115.4,47,182,47,126,93.0,126.0,129.0,577,1.8334924357133129,0.9617755856966708,4.5
00fc9a6a,2029,534,136,0,2,2004,404,40,75,9,15,0,0,0,2,0,0,0,0,1596,330,535,9,12,55,3,28,49,0,0,7,47,11,0,0,1596,330,535,9,12,55,3,28,49,0,0,7,47,11,0,0,438,5.052511415525114,39,3.904040828255062,4.0,2.988549642589046,301886,688396.695668271,688508.4639022584,111.76823398741207,594.367641614217,128.46242132543503,362391.2967538805,362397.13685651345,554.5884169278571,330.8085895767101,74.53243747166972,635521.0,635601.0,84.0,663.0,129.0,3101,3216,0,0,0,1585609,1585825,23724,1331,244,635521.0,635601.0,84.0,663.0,129.0,4,20,20,14,42.323,0.05,0.3118973858759251,1.9080654662721095,799.392999999996,99,35,16,20,40,46.90384615384615,35.70316601295208,52,40.5,148,30,1,4.272,9.280899567078265,1.0,79.0,2.0,1.0,244,4.762295081967213,1,14,6,3,3.0,4.0,6.0,1162,15,92.73333333333333,31,159,76,122,55.0,97.0,123.5,1391,16.266666666666666,4,28,12,23,9.5,17.0,22.5,244,4,355.0,78,537,78,537,315.75,402.5,441.75,1420,61.75,13,101,13,101,52.0,66.5,76.25,247,1.6193600400322483,0.5559890753023801,3.5
0144e4d5,1690,108,319,0,0,1168,529,39,6,32,4,6,0,0,0,0,0,0,3,1115,484,108,15,56,58,30,37,6,40,69,29,50,3,0,0,1115,484,108,15,56,58,30,37,6,40,69,29,50,3,0,0,272,4.294117647058823,12,2.238098086541941,4.0,0.7001179540811003,184187,919170.0991969769,919257.1029759092,87.00377893245158,796.7543693906472,124.25460557392536,472893.41871461837,472893.0893720419,45.20893508809821,448.96994811042464,71.3554157251296,899530.0,899622.0,86.0,815.0,118.0,83058,83244,0,0,0,1830779,1831176,586,1582,234,899530.0,899622.0,86.0,815.0,118.0,3,19,19,11,31.044,0.287,0.55801446051168,1.3517196449995876,1003.3100000000006,257,81,41,35,45,24.73611111111111,24.853368890895194,72,17.5,142,142,10,2.769230769230769,6.284741498940273,1.0,36.0,1.0,1.0,254,4.25984251968504,1,13,13,4,3.0,4.0,5.0,1082,35,38.6,1,139,133,10,13.0,21.0,56.0,1351,8.685714285714285,1,49,40,2,2.5,4.0,11.5,304,20,77.8,13,606,13,37,18.0,24.0,42.5,1556,22.95,1,152,1,38,3.75,7.0,17.75,459,1.0285346870176957,0.8798665183537263,2.5
014e7ae9,3289,529,90,10,1,3054,658,33,32,13,11,6,9,0,0,0,0,0,0,2643,568,528,40,2,46,0,28,28,0,0,11,0,9,0,0,2643,568,528,40,2,46,0,28,28,0,0,11,0,9,0,0,641,4.96411856474259,22,3.2604505510151185,4.0,1.6002200598189462,486158,701810.147996938,701934.1995406991,124.05154376116356,1063.8244450114826,226.74763970400613,490102.9205240304,490108.75365850754,114.53901835139219,731.5159082668781,129.95064777243155,660797.0,660970.0,122.0,800.0,237.0,18767,18860,0,0,0,1833750,1833868,4162,2548,449,660797.0,660970.0,122.0,800.0,237.0,5,15,15,21,44.518,0.0625,0.20237558931377708,1.2262992754074336,772.6700000000009,80,35,10,13,38,74.9,69.262072549683,50,44.5,273,127,113,4.336065573770492,7.3412799295442355,2.0,58.0,2.0,1.0,451,4.729490022172949,1,16,10,7,3.0,4.0,7.0,2133,20,128.25,21,211,21,114,98.75,126.0,164.25,2565,22.6,3,36,3,19,17.0,21.5,30.0,452,4,652.0,319,1129,319,588,508.75,580.0,723.25,2608,114.75,56,195,56,100,89.0,104.0,129.75,459,2.1034642149390033,0.6854374017810372,5.0
015aa732,2848,258,59,6,0,2475,547,24,30,13,6,0,5,1,0,0,0,0,0,2274,506,258,30,0,29,0,23,29,0,0,11,0,6,0,0,2273,506,258,30,0,29,0,23,29,0,0,11,0,6,0,0,570,4.749122807017544,27,3.011418201015871,4.0,2.426023803147322,305997,585604.3462630085,585700.8448438979,96.49858088930937,1237.326710816777,221.80069378744875,271637.6427166993,271643.20295170235,87.36138862197788,709.9896550380644,133.0756385075318,558506.0,558573.0,86.0,1286.0,225.0,14321,14402,0,0,0,1754492,1754540,2395,2367,421,558506.0,558573.0,86.0,1286.0,225.0,4,11,12,20,23.484,0.05,0.20829426915647067,1.007543435095092,646.9619999999979,85,33,14,16,41,55.07142857142857,60.932707187476936,56,32.0,311,84,66,2.774193548387097,3.20030240506596,2.0,24.0,1.0,1.0,402,4.5,1,13,9,7,3.0,4.0,5.75,1809,22,99.5,25,245,73,160,67.75,87.5,113.75,2189,18.272727272727273,4,48,11,31,12.0,17.0,20.5,402,5,446.0,372,506,459,372,408.0,459.0,485.0,2230,80.8,66,98,76,66,72.0,76.0,92.0,404,1.7848328285118138,0.7205408886027045,5.0
0178a105,2444,878,120,3,1,2652,584,36,21,19,4,0,0,0,0,0,2,2,0,1952,432,877,59,0,58,0,30,12,0,0,14,0,4,1,0,1952,432,877,59,0,58,0,30,12,0,0,14,0,4,1,0,592,4.662162162162162,30,3.457862279106992,4.0,2.3540749398010083,468111,865000.9338363319,865136.77568195,135.84184561810795,861.6183981427743,153.3978525827046,469054.80625816504,469055.4721107475,151.94973846824965,448.02615295111195,79.1836166810079,864890.0,865024.0,128.0,922.5,161.0,28486,28658,0,0,0,1782003,1782121,4448,1587,286,864994.0,865164.0,128.0,923.0,161.0,5,16,16,14,22.39,0.065,0.26219325707405144,1.0139594461738008,871.005999999999,180,49,29,29,45,45.74285714285714,46.491603017520454,70,33.0,209,32,1,7.256198347107438,12.550251608115166,3.0,93.0,2.0,1.0,276,4.394927536231884,1,17,3,6,2.0,4.0,5.0,1213,25,58.6,3,134,3,68,44.0,65.0,71.0,1465,11.08,1,20,1,15,8.0,11.0,15.0,277,6,251.66666666666666,58,461,58,461,120.0,272.5,350.75,1510,46.333333333333336,8,88,8,88,21.25,49.5,65.75,278,1.894350876892854,0.45725466586393737,3.0
0182aa1c,2681,364,80,1,0,2449,545,20,22,4,1,0,0,2,0,0,0,0,0,2149,488,366,42,5,30,1,19,19,0,0,4,0,1,0,0,2149,488,366,42,5,30,1,19,19,0,0,4,0,1,0,0,512,4.8125,16,3.0188211689333304,4.0,1.4231333785260007,300153,750923.826615483,751019.8448496481,96.01823416506718,892.8557261676264,190.1919385796545,433855.2874636083,433851.40167343046,52.131482881353314,577.2835215891757,116.30094869687316,697512.5,697600.0,90.0,857.0,187.0,31882,31977,0,0,0,1757904,1757984,1530,2164,406,697557.0,697643.0,90.0,857.0,187.0,4,12,12,11,21.252,0.106,0.2798811165845651,0.896880159966605,852.2380000000007,151,38,18,21,48,44.8955223880597,48.12425027463496,67,30.0,224,69,83,4.55,5.754249942873813,2.0,29.0,25.0,5.0,408,4.4754901960784315,1,14,6,7,3.0,4.0,6.0,1826,20,110.75,37,198,72,152,88.5,111.5,136.25,2215,20.45,6,34,14,31,16.75,19.0,25.0,409,3,755.6666666666666,550,1071,550,646,598.0,646.0,858.5,2267,141.33333333333334,104,198,104,122,113.0,122.0,160.0,424,1.7640904187585669,0.7458128078817734,4.0
0190ff4c,1758,118,46,0,0,1492,346,19,8,4,1,0,0,0,0,6,0,0,0,1397,328,118,26,0,18,0,17,8,0,0,4,0,1,0,0,1397,328,118,26,0,18,0,17,8,0,0,4,0,1,0,0,319,4.677115987460815,25,3.126257964588824,4.0,2.2345377636152977,189082,796372.3277835588,796470.7055150884,98.37773152965661,805.3896982310093,147.70343392299688,399694.76479966973,399693.884841017,28.531978524022815,463.0391698711833,84.18525516726402,780482.0,780569.5,94.0,812.0,146.0,40996,41178,0,0,0,1661079,1661246,219,1630,299,780808.0,780891.0,94.0,812.0,146.0,3,11,11,8,36.783,0.151,0.5277126865671645,1.8241355786071105,989.9890000000006,162,51,22,20,63,23.986666666666668,23.05721047644218,75,16.0,134,38,12,2.744186046511628,2.9446725362109367,2.0,16.0,1.0,1.0,301,4.355481727574751,1,14,1,5,3.0,4.0,6.0,1311,15,106.46666666666667,78,133,83,89,89.0,110.0,117.5,1597,20.066666666666666,15,27,17,18,17.5,20.0,22.0,301,3,545.3333333333334,414,710,414,710,463.0,512.0,611.0,1636,104.33333333333333,78,137,78,137,88.0,98.0,117.5,313,1.1578460114179911,0.8742004264392325,4.0
01963e20,3815,1075,120,6,0,3966,822,40,34,7,3,6,6,0,2,0,0,0,0,3114,629,978,51,0,68,1,31,28,0,0,6,0,3,97,0,3113,629,978,51,0,68,1,31,28,0,0,6,0,3,97,0,730,5.527397260273973,49,4.5257182968517,4.0,3.256458083949048,473252,1221823.0303030303,1221917.378787879,94.34848484848484,1135.8664274322168,194.23345295055822,328217.8978481672,328220.0019657367,68.16318295945015,721.3754974189566,126.47593541303891,1217748.0,1217862.0,93.0,1075.0,188.0,1679,1778,0,0,0,1796804,1796902,1675,2602,414,1217780.0,1217874.0,93.0,1075.0,188.0,4,14,15,20,88.813,0.048,0.14035010224948735,1.3863149590195363,686.3119999999932,124,40,19,22,7,166.06896551724137,192.62805222101755,29,94.0,791,34,24,4.842342342342342,6.924767660960874,2.0,48.0,2.0,2.0,413,5.227602905569007,1,17,11,5,3.0,5.0,7.0,2159,19,134.3684210526316,40,324,40,137,74.5,137.0,163.0,2553,21.736842105263158,6,60,8,20,12.0,20.0,27.5,413,6,431.8333333333333,148,1018,148,1018,269.75,356.5,442.5,2591,69.83333333333333,26,165,26,165,39.75,55.5,75.75,419,2.7238955828885882,0.530879345603272,4.5
019737b6,4095,418,1011,2,0,3651,774,36,29,4,14,2,0,0,0,2,0,0,0,3309,711,418,916,2,52,38,32,26,0,0,4,0,12,0,0,3308,711,418,916,2,52,38,32,26,0,0,4,0,12,0,0,777,4.75032175032175,25,2.9850684656487494,4.0,1.871945922183164,480192,530513.8811074919,530600.7779587405,86.89685124864278,1581.0975389069852,308.7870068765834,341163.0830438626,341171.1767902125,63.748446816620785,971.8163359639684,188.51691922441097,477266.0,477387.5,96.0,1551.0,310.0,921,1065,0,0,0,1793063,1793209,1973,3592,636,477302.0,477428.0,96.0,1551.0,310.0,4,15,16,12,33.099,0.042,0.08710126301794764,0.5406851090313842,393.0879999999977,55,19,4,5,7,374.0,469.01948011492306,12,302.5,1628,293,312,4.058252427184466,6.516683329879573,2.0,46.0,25.0,1.0,636,4.583333333333333,1,13,11,4,3.0,4.0,6.0,2915,27,130.5185185185185,35,274,101,35,94.5,120.0,157.5,3524,23.555555555555557,6,48,19,6,16.5,20.0,30.5,636,5,714.6,312,1128,312,542,542.0,685.0,906.0,3573,127.2,54,208,54,94,94.0,115.0,165.0,636,2.5180104983127714,0.7925991579880346,3.5
01992d32,3374,312,64,6,0,2921,685,33,20,10,14,0,1,1,1,0,0,0,0,2684,623,312,36,0,28,0,30,18,0,0,8,0,14,0,0,2682,623,312,36,0,28,0,30,18,0,0,8,0,14,0,0,659,4.43247344461305,23,3.009783003860358,4.0,2.158460032848445,508095,760148.7100638978,760283.9856230032,135.2755591054313,1281.0303514376997,276.3876464323749,477991.9149649769,477996.47079276317,115.35569468947119,647.9237935290079,155.79433640584296,658214.5,658245.0,133.0,1316.0,274.0,69136,69259,0,0,0,1799899,1800025,4442,2459,537,658230.0,658260.0,133.0,1316.0,274.0,4,12,14,16,26.948,0.046,0.17862181226261453,0.8460906535219985,658.3999999999971,54,35,13,18,43,59.09836065573771,58.942261272659245,61,37.0,265,168,22,3.50561797752809,5.946969425884112,2.0,47.0,1.0,2.0,537,4.417132216014897,1,13,6,4,3.0,4.0,5.0,2372,26,110.88461538461539,26,188,90,176,83.0,117.0,139.0,2883,20.653846153846153,4,33,14,33,13.25,21.5,26.0,537,4,734.0,622,894,622,648,641.5,710.0,802.5,2936,135.5,114,168,114,119,117.75,130.0,147.75,542,2.1295415246153855,0.7981551817688551,4.0
01c359fc,2528,251,155,0,0,2130,549,60,26,12,2,0,0,0,0,0,0,0,0,1956,490,251,36,29,14,29,45,23,47,0,12,0,2,0,0,1956,490,251,36,29,14,29,45,23,47,0,12,0,2,0,0,499,4.268537074148297,20,2.460923475615185,4.0,1.6272486194125215,370964,727123.9151329243,727250.3513974097,126.43626448534424,1208.3824130879345,233.9850034083163,453993.73583629617,453989.3205973434,46.292719533934466,666.5798470116275,127.08925447167024,674323.0,674460.5,123.0,1257.5,240.0,42985,43155,0,0,0,1789274,1789390,582,2277,430,674435.0,674585.0,123.0,1258.0,240.0,3,12,12,7,132.741,0.08,0.42571680460597355,3.106878128769863,1183.0670000000005,140,53,24,16,53,49.964285714285715,63.1586643550739,56,25.5,291,291,11,3.391891891891892,3.2215777958947154,2.5,16.0,3.0,6.0,432,4.175925925925926,1,12,1,4,2.0,4.0,6.0,1804,25,88.44,14,225,66,71,37.0,71.0,129.0,2211,17.28,2,40,11,11,8.0,14.0,26.0,432,6,377.5,73,615,304,73,313.25,369.5,500.0,2265,72.83333333333333,12,121,61,12,62.25,72.0,93.75,437,1.5912689210120219,0.8193594818279957,3.5
01d0ba4b,1520,113,6,0,0,1328,269,27,1,8,0,0,0,0,0,0,0,0,0,1241,249,113,0,0,6,0,23,1,0,0,6,0,0,0,0,1241,249,113,0,0,6,0,23,1,0,0,6,0,0,0,0,253,5.24901185770751,20,3.0769526098878677,5.0,1.7401972415153875,36073,964262.2727272727,964284.2818791947,22.009151921903598,690.4075655887737,113.25991458206224,269298.0709603608,269297.545693547,60.21302670768066,410.23437547856673,66.31472706630046,993835.0,993837.0,12.0,673.0,113.0,61889,61955,0,0,0,1336962,1336969,1551,1407,229,993835.0,993837.0,12.0,673.0,113.0,3,7,7,6,137.345,0.204,0.5730979791794238,4.408453384308345,935.8689999999991,115,57,30,21,18,41.666666666666664,30.523995244959096,36,38.5,119,110,44,2.5681818181818183,2.1174548925507986,2.0,11.0,4.0,2.0,231,5.0,1,15,8,4,3.0,4.0,6.0,1155,19,71.94736842105263,15,134,44,134,60.0,71.0,84.5,1367,12.157894736842104,3,23,6,23,9.5,12.0,14.5,231,3,467.6666666666667,432,508,432,508,447.5,463.0,485.5,1403,77.33333333333333,73,84,73,84,74.0,75.0,79.5,232,1.2807039558302225,0.8616044090630741,1.5
01d602a7,3142,358,73,0,0,2805,606,23,29,6,14,2,0,10,4,0,0,0,0,2517,546,362,57,0,12,0,22,25,0,0,6,0,13,0,0,2517,546,362,57,0,12,0,22,25,0,0,6,0,13,0,0,592,4.738175675675675,21,2.9150173930133745,4.0,1.4568495040789748,519545,1095681.6719843268,1095827.080604534,145.40862020710887,1350.657990484187,231.71956339210746,581985.9996949317,581985.3779301663,50.09803774518109,812.5621740471023,143.08302177591162,1109242.0,1109445.0,151.0,1368.0,232.0,9470,9604,0,0,0,1896113,1896217,501,2784,487,1109242.0,1109445.0,151.0,1368.0,232.0,3,13,13,11,378.435,0.065,0.3605048571428559,6.69329537859539,1261.7669999999957,160,39,32,29,39,51.40298507462686,49.769791160566875,67,35.0,193,114,30,4.64935064935065,7.219794124791551,2.0,53.0,2.0,1.0,489,4.629856850715746,1,14,6,7,3.0,4.0,6.0,2264,28,97.32142857142857,16,275,30,63,62.5,91.5,131.0,2725,17.464285714285715,2,50,5,12,10.5,17.5,21.5,489,4,694.5,353,1289,362,353,359.75,568.0,902.75,2778,122.5,60,223,60,62,61.5,103.5,164.5,490,1.8550446880265345,0.7954285714285714,4.5
0249a095,3178,389,1826,1,0,2842,663,17,23,8,7,0,5,2,0,0,0,0,0,2528,592,389,135,1341,12,304,16,22,20,14,8,0,6,0,0,2527,592,389,135,1341,12,304,16,22,20,14,8,0,6,0,0,604,4.7052980132450335,22,2.943041812455882,4.0,1.7180813799721488,496441,945277.3292547275,945369.3650352244,92.03578049684835,1600.8913607712273,322.5791620318873,606196.2517177699,606160.3628563414,59.45998112620207,810.9930248297654,170.22682193569054,818901.5,818931.0,99.0,1749.0,359.0,31429,31648,0,0,0,1800788,1800790,1051,2774,500,818916.0,818946.0,99.0,1749.0,359.0,4,15,16,10,114.949,0.057,0.24043930473787498,2.2023015597356035,857.647,72,35,17,20,46,53.621212121212125,52.98904535598776,66,33.5,236,153,2,3.4424778761061945,4.553134817074122,2.0,39.0,2.0,4.0,500,4.46,1,16,3,5,3.0,4.0,5.25,2230,17,159.58823529411765,5,233,147,153,147.0,170.0,211.0,2713,29.41176470588235,1,46,25,29,25.0,29.0,41.0,500,5,553.2,370,784,514,482,482.0,514.0,616.0,2766,104.8,68,155,85,96,85.0,96.0,120.0,524,2.0159820409741145,0.7776843285674236,5.0
0262bf61,3284,659,499,0,0,3229,622,22,29,10,13,2,8,2,3,0,0,0,2,2665,535,658,454,0,44,0,22,28,0,0,9,0,10,1,0,2665,535,658,454,0,44,0,22,28,0,0,9,0,10,1,0,601,5.387687188019966,31,4.19267027107812,4.0,2.12562088312006,349819,819029.4894191806,819108.2420081045,78.75258892390815,1277.011256190905,227.5760918505178,441328.8806723701,441326.8792712796,60.923466658900885,750.1621713789475,130.6459458121894,798952.5,799024.0,76.0,1273.5,226.0,5700,5948,0,0,0,1796999,1797149,2036,2581,447,799031.0,799100.0,76.0,1274.0,226.0,3,16,16,13,29.367,0.098,0.2186030940907942,0.9342966970254237,861.9520000000016,170,40,18,13,27,101.94736842105263,100.94631898792522,38,68.0,398,126,98,3.15311004784689,5.308330027885101,2.0,37.0,2.0,4.0,448,4.770089285714286,1,15,7,5,3.0,4.0,7.0,2137,24,106.70833333333333,48,274,97,78,78.75,100.0,121.0,2561,18.666666666666668,9,45,21,12,13.75,18.5,21.0,448,5,521.6,383,668,491,478,478.0,491.0,588.0,2608,90.4,67,108,91,85,85.0,91.0,101.0,452,2.201011583360732,0.6634542226730915,4.5
026be946,4005,137,195,1,0,3297,762,33,13,3,20,0,1,9,0,0,2,0,0,3189,738,137,73,13,37,12,30,13,33,27,3,0,20,0,0,3189,738,137,73,13,37,12,30,13,33,27,3,0,20,0,0,759,4.3438735177865615,17,2.607188050014665,4.0,1.4551748620057527,393736,753457.9767173813,753548.7411249423,90.76440756108806,1875.8999538958046,373.7136929460581,464342.63050914725,464347.20814154047,74.68857057308836,1067.9178013241735,207.05835343261387,703426.5,703531.5,76.0,1901.0,382.0,3046,3257,0,0,0,1791707,1791758,2500,3864,712,703521.0,703584.0,76.0,1901.0,382.0,4,18,18,13,55.356,0.131,0.23183655239015022,1.0028957229155242,960.2670000000022,193,44,16,25,24,86.8125,77.45792440539245,48,60.0,285,184,133,2.795918367346939,3.075302097875472,1.0,17.0,7.0,1.0,712,4.370786516853933,1,14,4,4,3.0,4.0,6.0,3112,37,102.35135135135135,12,262,103,92,65.0,92.0,130.0,3787,19.243243243243242,2,47,19,18,13.0,19.0,25.0,712,4,965.75,783,1151,783,1010,885.0,964.5,1045.25,3863,179.5,157,208,157,185,165.25,176.5,190.75,718,2.3156327010720563,0.9333655239014969,5.0
0294b4f5,1607,219,61,0,0,1514,274,24,10,2,2,0,0,0,0,0,0,0,0,1337,240,219,20,0,19,0,19,8,0,0,2,22,1,0,0,1337,240,219,20,0,19,0,19,8,0,0,2,22,1,0,0,282,5.368794326241135,26,3.4185794974511476,4.0,1.5813008891499971,113818,984806.4297827239,984866.7466878643,60.31690514043455,758.2681505034446,111.19607843137256,456501.7593560157,456499.56427839084,18.739641758516893,431.58168515682155,61.9222541785737,1016215.0,1016267.0,60.0,806.0,112.0,95780,95938,0,0,0,1774945,1775073,486,1388,205,1016215.0,1016267.0,60.0,806.0,112.0,3,10,10,7,100.014,0.343,0.7938346111719617,3.1452474276041813,1449.5420000000022,265,123,57,57,56,15.88785046728972,16.335704097307456,107,10.0,98,3,11,3.981818181818182,11.684891969406493,1.0,86.0,1.0,1.0,217,5.373271889400922,1,16,1,11,3.0,5.0,7.0,1166,14,97.92857142857143,59,205,67,63,68.75,90.5,101.0,1371,15.642857142857142,10,34,11,10,11.0,13.5,15.75,219,3,462.0,145,803,438,145,291.5,438.0,620.5,1386,69.66666666666667,24,125,60,24,42.0,60.0,92.5,209,1.0873623602313593,0.76013143483023,2.5
02a41d1a,2090,414,121,3,0,2023,424,20,23,4,2,0,5,3,0,0,0,0,0,1678,365,305,78,0,42,0,17,20,0,1,4,0,2,109,0,1678,365,305,78,0,42,0,17,20,0,1,4,0,2,109,0,370,5.467567567567568,27,4.087591906830473,4.0,1.9850266028584056,409673,896357.4908675799,896513.3786149162,155.8877473363775,852.447108066971,141.6990106544901,413404.1942173463,413426.9630872803,537.540052379582,489.39393764926194,80.42971031445235,968283.0,968389.0,150.0,875.0,144.0,91083,91214,0,0,0,1858764,1858969,27388,1596,269,968571.0,968673.0,150.0,875.0,144.0,4,13,13,12,29.738,0.065,0.25709504792332105,1.1654845921546853,643.7659999999959,127,33,21,18,29,53.69565217391305,38.39089565984645,46,47.0,168,45,91,4.5,7.619379571523199,2.0,54.0,1.0,1.0,257,4.918287937743191,1,16,6,11,3.0,4.0,6.0,1264,17,88.47058823529412,39,227,59,79,70.0,78.0,99.0,1504,15.117647058823529,7,38,8,15,11.0,14.0,16.0,257,4,392.5,271,555,429,315,304.0,372.0,460.5,1570,73.25,55,96,83,59,58.0,71.0,86.25,293,1.416380920489217,0.6285942492012779,3.0
